InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
566289,23012,GLASS APOTHECARY BOTTLE PERFUME,4,9/11/2011 15:20,3.95,15601,United Kingdom,15.8
569669,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,10/5/2011 13:47,2.95,14730,United Kingdom,2.95
572024,84946,ANTIQUE SILVER T-LIGHT GLASS,12,10/20/2011 11:17,1.25,14631,United Kingdom,15
580305,23493,VINTAGE DOILY TRAVEL SEWING KIT,5,12/2/2011 14:26,1.95,12970,United Kingdom,9.75
550329,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,4/17/2011 13:20,8.5,13951,United Kingdom,17
542785,84050,PINK HEART SHAPE EGG FRYING PAN,72,2/1/2011 10:14,1.25,13881,United Kingdom,90
572458,23352,ROLL WRAP 50'S RED CHRISTMAS,12,10/24/2011 12:51,1.25,15142,United Kingdom,15
581538,23343,JUMBO BAG VINTAGE CHRISTMAS,1,12/9/2011 11:34,2.08,14446,United Kingdom,2.08
545830,48188,DOORMAT WELCOME PUPPIES,1,3/7/2011 13:10,7.95,17634,United Kingdom,7.95
553014,20727,LUNCH BAG  BLACK SKULL.,4,5/12/2011 18:49,1.65,13451,United Kingdom,6.6
577491,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,11/20/2011 12:12,7.95,14595,United Kingdom,31.8
564757,22950,36 DOILIES VINTAGE CHRISTMAS,1,8/30/2011 10:36,2.92,,United Kingdom,2.92
543371,85202,HANGING WOOD AND FELT HEART,6,2/7/2011 14:53,0.42,14048,United Kingdom,2.52
572946,84926E,FLOWERS TILE COASTER,24,10/27/2011 10:36,0.29,13988,United Kingdom,6.96
545980,21114,LAVENDER SCENTED FABRIC HEART,10,3/8/2011 12:49,1.25,14730,United Kingdom,12.5
536945,84247N,PACK/12 BLUE FOLKART CARDS,1,12/3/2010 12:24,2.95,14083,United Kingdom,2.95
558877,23309,SET OF 60 I LOVE LONDON CAKE CASES,1,7/4/2011 13:50,0.55,17841,United Kingdom,0.55
569638,22470,HEART OF WICKER LARGE,6,10/5/2011 12:15,2.95,16140,United Kingdom,17.7
559418,22302,COFFEE MUG PEARS  DESIGN,6,7/8/2011 11:36,2.55,12681,France,15.3
543973,85049G,CHOCOLATE BOX RIBBONS,1,2/14/2011 15:15,1.25,17571,United Kingdom,1.25
550320,22951,60 CAKE CASES DOLLY GIRL DESIGN,5,4/17/2011 12:37,0.55,12748,United Kingdom,2.75
553389,20716,PARTY FOOD SHOPPER BAG,1,5/16/2011 16:37,0.83,,United Kingdom,0.83
547971,37501,TEA TIME TEA SET IN GIFT BOX,1,3/28/2011 16:37,6.95,17917,United Kingdom,6.95
572540,21934,SKULL SHOULDER BAG,1,10/24/2011 16:17,3.29,,United Kingdom,3.29
539434,84685,BEACH HUT KEY CABINET,1,12/17/2010 14:41,7.62,,United Kingdom,7.62
572913,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,10/26/2011 16:21,0.65,15993,United Kingdom,0.65
575083,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,6,11/8/2011 13:31,1.25,18123,United Kingdom,7.5
580983,21981,PACK OF 12 WOODLAND TISSUES,6,12/6/2011 16:26,0.83,,United Kingdom,4.98
545054,22121,NOEL WOODEN BLOCK LETTERS,1,2/27/2011 12:41,5.95,14472,United Kingdom,5.95
565457,22960,JAM MAKING SET WITH JARS,6,9/5/2011 9:07,4.25,14565,United Kingdom,25.5
562031,22913,RED COAT RACK PARIS FASHION,2,8/1/2011 17:37,4.95,16984,United Kingdom,9.9
576381,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,11/15/2011 9:26,1.65,12839,United Kingdom,19.8
576597,23691,WRAP KEEP CALM BIRTHDAY,50,11/15/2011 14:57,0.42,14194,United Kingdom,21
556288,22028,PENNY FARTHING BIRTHDAY CARD,12,6/10/2011 9:23,0.42,13426,United Kingdom,5.04
543985,48194,DOORMAT HEARTS,1,2/15/2011 9:44,14.13,,United Kingdom,14.13
569207,23321,SMALL WHITE HEART OF WICKER,9,10/2/2011 11:04,1.65,17811,United Kingdom,14.85
547867,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,3/27/2011 13:56,3.75,13357,United Kingdom,3.75
564734,21211,SET OF 72 SKULL PAPER  DOILIES,3,8/28/2011 13:32,1.45,12484,Spain,4.35
547896,22754,SMALL RED BABUSHKA NOTEBOOK,1,3/28/2011 11:34,0.85,17841,United Kingdom,0.85
578827,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,11/25/2011 14:25,2.46,,United Kingdom,4.92
569302,23209,LUNCH BAG VINTAGE DOILY,3,10/3/2011 12:04,1.65,16205,United Kingdom,4.95
575138,21931,JUMBO STORAGE BAG SUKI,12,11/8/2011 15:24,4.13,,United Kingdom,49.56
537237,22569,FELTCRAFT CUSHION BUTTERFLY,1,12/6/2010 9:58,7.62,,United Kingdom,7.62
550740,21242,RED RETROSPOT PLATE,1,4/20/2011 11:33,3.29,,United Kingdom,3.29
556887,22386,JUMBO BAG PINK POLKADOT,2,6/15/2011 12:36,2.08,14606,United Kingdom,4.16
542353,22960,JAM MAKING SET WITH JARS,6,1/27/2011 12:19,4.25,16700,United Kingdom,25.5
560368,23301,GARDENERS KNEELING PAD KEEP CALM,5,7/18/2011 12:25,1.65,17841,United Kingdom,8.25
572133,22367,CHILDRENS APRON SPACEBOY DESIGN,8,10/21/2011 10:11,1.95,12407,Belgium,15.6
556473,22730,ALARM CLOCK BAKELIKE IVORY,1,6/12/2011 12:00,3.75,17265,United Kingdom,3.75
543802,82494L,WOODEN FRAME ANTIQUE WHITE,1,2/13/2011 12:03,2.95,13742,United Kingdom,2.95
574036,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,11/2/2011 12:46,0.65,16607,United Kingdom,15.6
568719,21967,PACK OF 12 SKULL TISSUES,1,9/28/2011 16:19,0.83,,United Kingdom,0.83
561147,23230,WRAP ALPHABET DESIGN,25,7/25/2011 13:06,0.42,16841,United Kingdom,10.5
559051,21224,SET/4 SKULL BADGES,1,7/5/2011 16:47,0.83,,United Kingdom,0.83
564857,22379,RECYCLING BAG RETROSPOT,4,8/31/2011 9:23,4.96,,United Kingdom,19.84
557502,22382,LUNCH BAG SPACEBOY DESIGN,1,6/20/2011 15:32,4.13,,United Kingdom,4.13
580610,82551,LAUNDRY 15C METAL SIGN,1,12/5/2011 11:48,2.46,,United Kingdom,2.46
550318,47504K,ENGLISH ROSE GARDEN SECATEURS,1,4/17/2011 12:25,1.95,16085,United Kingdom,1.95
537218,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,12/5/2010 15:46,1.69,12763,Japan,20.28
579787,22142,CHRISTMAS CRAFT WHITE FAIRY,1,11/30/2011 15:33,3.29,,United Kingdom,3.29
552493,47566,PARTY BUNTING,2,5/9/2011 16:21,10.79,,United Kingdom,21.58
544656,22973,CHILDREN'S CIRCUS PARADE MUG,12,2/22/2011 13:02,1.65,17442,United Kingdom,19.8
544294,22983,CARD BILLBOARD FONT,12,2/17/2011 12:42,0.42,15601,United Kingdom,5.04
567665,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,9/21/2011 15:22,12.46,,United Kingdom,12.46
562351,22386,JUMBO BAG PINK POLKADOT,10,8/4/2011 13:10,2.08,16626,United Kingdom,20.8
579777,90174,BUTTERFLY HAIR BAND,2,11/30/2011 15:13,2.48,,United Kingdom,4.96
557232,21990,MODERN FLORAL STATIONERY SET,12,6/17/2011 14:28,1.25,12463,Belgium,15
567668,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,3,9/21/2011 15:29,8.29,,United Kingdom,24.87
566424,21935,SUKI  SHOULDER BAG,10,9/12/2011 14:15,1.65,13309,United Kingdom,16.5
557215,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,6/17/2011 12:22,0.55,17677,United Kingdom,13.2
539737,22208,WOOD STAMP SET THANK YOU,1,12/21/2010 15:19,3.36,,United Kingdom,3.36
576924,23082,SET 6 PAPER TABLE LANTERN HEARTS,6,11/17/2011 10:53,3.75,17419,United Kingdom,22.5
569343,21174,POTTERING IN THE SHED METAL SIGN,120,10/3/2011 14:34,1.85,18102,United Kingdom,222
568210,23203,JUMBO BAG VINTAGE DOILY,20,9/25/2011 15:56,2.08,17159,United Kingdom,41.6
575760,23203,JUMBO BAG VINTAGE DOILY,3,11/11/2011 10:50,2.08,15965,United Kingdom,6.24
540404,22814,CARD PARTY GAMES,12,1/7/2011 9:40,0.42,12947,United Kingdom,5.04
567165,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,9/18/2011 11:58,0.83,17841,United Kingdom,0.83
537440,21875,KINGS CHOICE MUG,6,12/6/2010 17:16,1.25,17869,United Kingdom,7.5
540514,22192,BLUE DINER WALL CLOCK,1,1/9/2011 11:43,8.5,15708,United Kingdom,8.5
541205,21067,VINTAGE RED TEATIME MUG,6,1/14/2011 12:23,1.25,18106,United Kingdom,7.5
554135,15044D,RED PAPER PARASOL,6,5/23/2011 9:58,2.95,12877,United Kingdom,17.7
547572,21231,SWEETHEART CERAMIC TRINKET BOX,12,3/24/2011 10:03,1.25,13512,United Kingdom,15
566271,21981,PACK OF 12 WOODLAND TISSUES,24,9/11/2011 13:44,0.39,14250,United Kingdom,9.36
559552,22899,CHILDREN'S APRON DOLLY GIRL,1,7/10/2011 16:29,2.1,16014,United Kingdom,2.1
575739,21804,WHITE CHRISTMAS GARLAND STARS TREES,2,11/11/2011 9:05,3.29,,United Kingdom,6.58
578270,22338,STAR DECORATION PAINTED ZINC,2,11/23/2011 13:39,1.25,14096,United Kingdom,2.5
561661,84821,DANISH ROSE DELUXE COASTER,1,7/28/2011 16:21,0.85,12743,Unspecified,0.85
580729,23552,BICYCLE PUNCTURE REPAIR KIT,18,12/5/2011 17:24,4.13,,United Kingdom,74.34
567183,20831,GOLD PHOTO FRAME,2,9/18/2011 15:32,2.1,14769,United Kingdom,4.2
552353,48187,DOORMAT NEW ENGLAND,2,5/9/2011 12:14,7.95,17612,United Kingdom,15.9
538877,22637,PIGGY BANK RETROSPOT,16,12/14/2010 15:29,5.91,,United Kingdom,94.56
567183,22024,RAINY LADIES BIRTHDAY CARD,12,9/18/2011 15:32,0.42,14769,United Kingdom,5.04
547327,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,3/22/2011 11:28,1.25,12681,France,15
560125,21562,HAWAIIAN GRASS SKIRT,1,7/15/2011 10:44,1.25,18118,United Kingdom,1.25
560433,21494,ROTATING LEAVES T-LIGHT HOLDER,5,7/18/2011 15:49,1.63,,United Kingdom,8.15
580160,22898,CHILDRENS APRON APPLES DESIGN,8,12/2/2011 10:47,1.95,12700,France,15.6
559807,22727,ALARM CLOCK BAKELIKE RED,1,7/12/2011 14:48,3.75,17841,United Kingdom,3.75
568828,16216,LETTER SHAPE PENCIL SHARPENER,80,9/29/2011 11:31,0.06,15175,United Kingdom,4.8
555722,84596L,BISCUITS SMALL BOWL LIGHT BLUE,2,6/6/2011 16:06,0.83,,United Kingdom,1.66
562680,20718,RED RETROSPOT SHOPPER BAG,2,8/8/2011 13:46,1.25,17954,United Kingdom,2.5
538198,22716,CARD CIRCUS PARADE,12,12/10/2010 11:01,0.42,17827,United Kingdom,5.04
566290,21914,BLUE HARMONICA IN BOX,2,9/11/2011 15:24,1.25,14456,United Kingdom,2.5
557283,21901,"KEY FOB , BACK DOOR",2,6/19/2011 12:26,0.65,16813,United Kingdom,1.3
578187,21733,RED HANGING HEART T-LIGHT HOLDER,6,11/23/2011 11:40,2.95,14336,United Kingdom,17.7
553005,84836,ZINC METAL HEART DECORATION,12,5/12/2011 16:29,1.25,14651,United Kingdom,15
567816,22633,HAND WARMER UNION JACK,8,9/22/2011 12:34,2.1,17243,United Kingdom,16.8
550805,84991,60 TEATIME FAIRY CAKE CASES,24,4/20/2011 15:38,0.55,13162,United Kingdom,13.2
558628,22231,JIGSAW TREE WITH BIRDHOUSE,12,6/30/2011 17:59,0.59,12626,Germany,7.08
548011,84991,60 TEATIME FAIRY CAKE CASES,240,3/29/2011 11:14,0.42,14646,Netherlands,100.8
574733,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,11/6/2011 15:17,0.39,17082,United Kingdom,4.68
542134,22183,CAKE STAND VICTORIAN FILIGREE MED,18,1/25/2011 16:36,5.95,15189,United Kingdom,107.1
541123,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,1/14/2011 9:52,4.95,13385,United Kingdom,14.85
579536,22389,PAPERWEIGHT SAVE THE PLANET,6,11/30/2011 9:53,2.55,12957,United Kingdom,15.3
553869,23203,JUMBO BAG DOILEY PATTERNS,10,5/19/2011 14:27,2.08,15394,United Kingdom,20.8
560841,23090,VINTAGE GLASS T-LIGHT HOLDER,12,7/21/2011 12:25,0.72,14298,United Kingdom,8.64
539325,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/17/2010 8:20,2.95,13004,United Kingdom,17.7
572859,84946,ANTIQUE SILVER T-LIGHT GLASS,6,10/26/2011 12:39,1.25,16418,United Kingdom,7.5
574898,23439,HAND WARMER RED LOVE HEART,8,11/7/2011 15:07,2.1,16242,United Kingdom,16.8
538879,22593,CHRISTMAS GINGHAM STAR,24,12/14/2010 15:50,0.85,15392,United Kingdom,20.4
561511,22268,DECORATION SITTING BUNNY,48,7/27/2011 15:02,0.19,15624,United Kingdom,9.12
564049,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,8/22/2011 13:30,0.55,17585,United Kingdom,0.55
540349,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/6/2011 14:07,0.55,15379,United Kingdom,13.2
554057,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,5/20/2011 15:52,2.1,17867,United Kingdom,2.1
580306,23206,LUNCH BAG APPLE DESIGN,20,12/2/2011 14:29,1.65,14250,United Kingdom,33
536530,21654,RIDGED GLASS FINGER BOWL,6,12/1/2010 13:21,1.45,17905,United Kingdom,8.7
573808,22556,PLASTERS IN TIN CIRCUS PARADE,1,11/1/2011 11:29,1.65,14419,United Kingdom,1.65
569126,23170,REGENCY TEA PLATE ROSES,24,9/30/2011 13:28,1.65,13347,United Kingdom,39.6
539610,22478,BIRDHOUSE GARDEN MARKER,2,12/20/2010 14:33,1.25,14606,United Kingdom,2.5
579512,82580,BATHROOM METAL SIGN,3,11/29/2011 16:47,1.25,,United Kingdom,3.75
563241,21498,RED RETROSPOT WRAP,25,8/15/2011 10:22,0.42,12758,Portugal,10.5
539595,22196,SMALL HEART MEASURING SPOONS,2,12/20/2010 13:43,1.66,,United Kingdom,3.32
576557,23321,SMALL WHITE HEART OF WICKER,1,11/15/2011 13:07,1.65,14714,United Kingdom,1.65
555735,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,6/7/2011 8:54,2.55,13327,United Kingdom,15.3
581146,23367,SET 12 COLOUR PENCILS SPACEBOY,6,12/7/2011 13:53,0.65,17602,United Kingdom,3.9
569401,23409,PHOTO FRAME LINEN AND LACE LARGE,6,10/4/2011 8:56,3.75,15111,United Kingdom,22.5
569740,23343,JUMBO BAG VINTAGE CHRISTMAS,40,10/6/2011 10:52,2.08,15769,United Kingdom,83.2
541811,22893,MINI CAKE STAND T-LIGHT HOLDER,10,1/21/2011 15:01,0.83,,United Kingdom,8.3
557016,23206,LUNCH BAG APPLE DESIGN,1,6/16/2011 12:29,1.65,16942,United Kingdom,1.65
554003,23172,REGENCY TEA PLATE PINK,48,5/20/2011 12:17,1.45,13324,United Kingdom,69.6
560018,22367,CHILDRENS APRON SPACEBOY DESIGN,1,7/14/2011 12:52,1.95,15987,United Kingdom,1.95
550474,20727,LUNCH BAG  BLACK SKULL.,1,4/18/2011 13:58,4.13,,United Kingdom,4.13
541850,21457,2 PICTURE BOOK EGGS EASTER DUCKS,2,1/23/2011 13:58,1.25,14224,United Kingdom,2.5
561488,21115,ROSE CARAVAN DOORSTOP,2,7/27/2011 13:51,6.75,16609,United Kingdom,13.5
554065,22582,PACK OF 6 SWEETIE GIFT BOXES,6,5/22/2011 10:39,2.55,18287,United Kingdom,15.3
577824,22568,FELTCRAFT CUSHION OWL,8,11/22/2011 9:42,3.75,15845,United Kingdom,30
538827,84817,DANISH ROSE DECORATIVE PLATE,144,12/14/2010 12:59,0.42,14298,United Kingdom,60.48
553189,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",3,5/15/2011 13:14,1.25,15033,United Kingdom,3.75
573078,23582,VINTAGE DOILY JUMBO BAG RED,10,10/27/2011 14:13,2.08,12839,United Kingdom,20.8
541422,22403,MAGNETS PACK OF 4 VINTAGE LABELS,1,1/17/2011 17:48,0.83,,United Kingdom,0.83
544177,21989,PACK OF 20 SKULL PAPER NAPKINS,1,2/16/2011 14:27,0.85,13001,United Kingdom,0.85
564144,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,8/23/2011 11:53,0.85,13939,United Kingdom,10.2
560417,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,7/18/2011 14:56,1.25,16011,United Kingdom,15
544406,21896,POTTING SHED TWINE,1,2/18/2011 13:26,2.1,16726,United Kingdom,2.1
541204,21355,TOAST ITS - I LOVE YOU,12,1/14/2011 12:22,1.25,14175,United Kingdom,15
547385,22291,HANGING CHICK CREAM DECORATION,1,3/22/2011 15:48,2.92,,United Kingdom,2.92
569556,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,10/5/2011 8:50,1.25,14936,Channel Islands,15
549740,23205,CHARLOTTE BAG ALPHABET  DESIGN,20,4/12/2011 9:49,0.85,15981,United Kingdom,17
572719,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,10/25/2011 15:03,7.95,13871,United Kingdom,47.7
543660,22383,LUNCH BAG SUKI  DESIGN,1,2/11/2011 10:40,4.13,,United Kingdom,4.13
541523,20677,PINK POLKADOT BOWL,1,1/19/2011 10:09,1.25,17708,United Kingdom,1.25
558877,22309,TEA COSY RED  STRIPE,1,7/4/2011 13:50,2.55,17841,United Kingdom,2.55
570111,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,10/7/2011 12:28,4.25,15005,United Kingdom,4.25
581439,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2,12/8/2011 16:30,3.29,,United Kingdom,6.58
562428,90205A,LARGE MINT DIAMANTE HAIRSLIDE,4,8/4/2011 17:22,1.65,17267,United Kingdom,6.6
556460,84978,HANGING HEART JAR T-LIGHT HOLDER,12,6/12/2011 9:56,1.25,14276,United Kingdom,15
553035,23067,HANGING ENGRAVED METAL HEART,2,5/12/2011 20:13,4.15,17337,United Kingdom,8.3
558709,22139,RETROSPOT TEA SET CERAMIC 11 PC,2,7/1/2011 13:02,4.95,17338,United Kingdom,9.9
557861,72741,GRAND CHOCOLATECANDLE,9,6/23/2011 12:13,1.45,13437,United Kingdom,13.05
573333,POST,POSTAGE,2,10/30/2011 11:34,40,12483,Sweden,80
570232,47590B,PINK HAPPY BIRTHDAY BUNTING,1,10/9/2011 13:58,5.45,14040,United Kingdom,5.45
562558,21731,RED TOADSTOOL LED NIGHT LIGHT,4,8/5/2011 16:43,1.65,13451,United Kingdom,6.6
561719,22090,PAPER BUNTING RETROSPOT,24,7/29/2011 12:09,2.95,17519,United Kingdom,70.8
547194,22992,REVOLVER WOODEN RULER,1,3/21/2011 12:42,1.95,12637,France,1.95
564248,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/24/2011 10:37,2.55,13798,United Kingdom,81.6
581492,22540,MINI JIGSAW CIRCUS PARADE,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
543448,22076,6 RIBBONS EMPIRE,1,2/8/2011 12:12,2.46,,United Kingdom,2.46
536395,22726,ALARM CLOCK BAKELIKE GREEN,8,12/1/2010 10:47,3.75,13767,United Kingdom,30
538349,20780,BLACK EAR MUFF HEADPHONES,1,12/10/2010 14:59,11.02,,United Kingdom,11.02
555009,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,5/31/2011 10:32,1.25,17340,United Kingdom,15
562374,23174,REGENCY SUGAR BOWL GREEN,48,8/4/2011 14:40,3.75,14911,EIRE,180
568987,22467,GUMBALL COAT RACK,12,9/29/2011 15:58,2.55,12709,Germany,30.6
568331,22768,FAMILY PHOTO FRAME CORNICE,2,9/26/2011 14:25,9.95,16600,United Kingdom,19.9
542393,84991,60 TEATIME FAIRY CAKE CASES,3,1/27/2011 15:02,0.55,18125,United Kingdom,1.65
537240,22476,EMPIRE UNION JACK TV DINNER TRAY,1,12/6/2010 10:08,11.02,,United Kingdom,11.02
569865,23032,DRAWER KNOB CRACKLE GLAZE IVORY,20,10/6/2011 14:47,1.65,12748,United Kingdom,33
566076,22029,SPACEBOY BIRTHDAY CARD,12,9/9/2011 9:13,0.42,12449,Belgium,5.04
575690,22549,PICTURE DOMINOES,12,11/10/2011 16:20,1.45,14189,United Kingdom,17.4
557494,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,6/20/2011 15:19,4.13,,United Kingdom,16.52
578934,21175,GIN AND TONIC DIET METAL SIGN,2,11/27/2011 12:47,2.55,14577,United Kingdom,5.1
573955,22692,DOORMAT WELCOME TO OUR HOME,2,11/2/2011 10:51,8.25,14216,United Kingdom,16.5
538071,71459,HANGING JAM JAR T-LIGHT HOLDER,4,12/9/2010 14:09,1.69,,United Kingdom,6.76
553008,23165,LARGE CERAMIC TOP STORAGE JAR,2,5/12/2011 16:52,1.65,17315,United Kingdom,3.3
570187,21671,RED SPOT CERAMIC DRAWER KNOB,2,10/7/2011 15:09,3.29,,United Kingdom,6.58
580901,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,36,12/6/2011 12:45,0.39,16528,United Kingdom,14.04
569137,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,9/30/2011 14:45,4.96,,United Kingdom,4.96
573333,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,10/30/2011 11:34,4.15,12483,Sweden,16.6
576649,22439,6 ROCKET BALLOONS,2,11/16/2011 10:32,0.65,16008,United Kingdom,1.3
574690,22420,LIPSTICK PEN BABY PINK,12,11/6/2011 13:11,0.42,12638,Sweden,5.04
576386,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,36,11/15/2011 9:42,3.81,13777,United Kingdom,137.16
542275,20719,WOODLAND CHARLOTTE BAG,10,1/27/2011 10:18,0.85,13089,United Kingdom,8.5
543020,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2/2/2011 14:29,3.75,15005,United Kingdom,3.75
581238,82600,N0 SINGING METAL SIGN,2,12/8/2011 10:53,4.13,,United Kingdom,8.26
537781,22030,SWALLOWS GREETING CARD,12,12/8/2010 12:46,0.42,17341,United Kingdom,5.04
561463,22072,RED RETROSPOT TEA CUP AND SAUCER,4,7/27/2011 12:38,3.75,14527,United Kingdom,15
545895,20770,ABSTRACT CIRCLE JOURNAL,1,3/7/2011 17:14,2.46,,United Kingdom,2.46
572103,23184,BULL DOG BOTTLE OPENER,1,10/20/2011 15:57,4.95,17571,United Kingdom,4.95
566976,23205,CHARLOTTE BAG VINTAGE ALPHABET,20,9/16/2011 9:27,0.85,15382,United Kingdom,17
538040,84836,ZINC METAL HEART DECORATION,3,12/9/2010 13:08,1.25,16520,United Kingdom,3.75
552826,21467,CHERRY CROCHET FOOD COVER,4,5/11/2011 13:20,3.75,14277,France,15
564480,21306,SET/4 DAISY MIRROR MAGNETS,24,8/25/2011 13:24,0.29,17656,United Kingdom,6.96
559506,22729,ALARM CLOCK BAKELIKE ORANGE,1,7/8/2011 15:17,7.46,,United Kingdom,7.46
571909,84459A,PINK METAL CHICKEN HEART,2,10/19/2011 15:08,1.49,15006,United Kingdom,2.98
559040,21094,SET/6 RED SPOTTY PAPER PLATES,1,7/5/2011 15:33,2.46,,United Kingdom,2.46
576364,22634,CHILDS BREAKFAST SET SPACEBOY,1,11/14/2011 17:40,9.95,15009,United Kingdom,9.95
571716,84946,ANTIQUE SILVER T-LIGHT GLASS,5,10/18/2011 17:05,2.46,,United Kingdom,12.3
581412,22551,PLASTERS IN TIN SPACEBOY,3,12/8/2011 14:38,1.65,14415,United Kingdom,4.95
564712,21249,WOODLAND  HEIGHT CHART STICKERS,6,8/28/2011 10:40,2.95,15611,United Kingdom,17.7
575981,23310,BUBBLEGUM RING ASSORTED,36,11/13/2011 13:41,0.42,15500,United Kingdom,15.12
576252,21162,TOXIC AREA  DOOR HANGER,24,11/14/2011 13:55,0.39,14418,United Kingdom,9.36
544186,20727,LUNCH BAG  BLACK SKULL.,1,2/16/2011 15:55,4.13,,United Kingdom,4.13
558475,21934,SKULL SHOULDER BAG,43,6/29/2011 15:58,1.63,,United Kingdom,70.09
566283,23301,GARDENERS KNEELING PAD KEEP CALM,2,9/11/2011 14:34,1.65,17838,United Kingdom,3.3
575059,82551,LAUNDRY 15C METAL SIGN,2,11/8/2011 12:25,1.45,14071,United Kingdom,2.9
577487,22328,ROUND SNACK BOXES SET OF 4 FRUITS,24,11/20/2011 12:00,2.95,15061,United Kingdom,70.8
567901,22703,PINK CAT BOWL,1,9/22/2011 16:28,1.63,,United Kingdom,1.63
570884,22722,SET OF 6 SPICE TINS PANTRY DESIGN,5,10/13/2011 10:09,3.95,17315,United Kingdom,19.75
559706,23209,LUNCH BAG DOILEY PATTERN,10,7/12/2011 10:02,1.65,16609,United Kingdom,16.5
572552,85066,CREAM SWEETHEART MINI CHEST,1,10/24/2011 17:07,24.96,14096,United Kingdom,24.96
577167,23084,RABBIT NIGHT LIGHT,3,11/18/2011 10:41,2.08,16511,United Kingdom,6.24
575491,23500,KEY RING BASEBALL BOOT ASSORTED,20,11/9/2011 17:47,1.25,15531,United Kingdom,25
576602,23534,STOP FOR TEA WALL ART,12,11/15/2011 15:20,5.35,14156,EIRE,64.2
543737,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2/11/2011 12:45,3.95,12477,Germany,15.8
581492,21012,ANTIQUE ALL GLASS CANDLESTICK,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
546776,37449,CERAMIC CAKE STAND + HANGING CAKES,2,3/16/2011 16:08,9.95,17460,United Kingdom,19.9
580654,23334,IVORY WICKER HEART SMALL,3,12/5/2011 13:37,0.63,15854,United Kingdom,1.89
565438,22386,JUMBO BAG PINK POLKADOT,10,9/4/2011 13:56,2.08,17229,United Kingdom,20.8
571857,22835,HOT WATER BOTTLE I AM SO POORLY,4,10/19/2011 13:38,4.95,15468,United Kingdom,19.8
580727,20973,12 PENCIL SMALL TUBE WOODLAND,14,12/5/2011 17:17,1.25,14096,United Kingdom,17.5
545901,21577,SAVE THE PLANET COTTON TOTE BAG,2,3/7/2011 17:52,2.25,15834,United Kingdom,4.5
580631,22614,PACK OF 12 SPACEBOY TISSUES,36,12/5/2011 12:13,0.39,16682,United Kingdom,14.04
553918,22470,HEART OF WICKER LARGE,40,5/20/2011 8:39,2.55,16146,United Kingdom,102
569893,22670,FRENCH WC SIGN BLUE METAL,12,10/6/2011 15:51,1.25,12627,Germany,15
580276,20727,LUNCH BAG  BLACK SKULL.,3,12/2/2011 12:59,1.65,16426,United Kingdom,4.95
565596,23123,COCKTAIL SWORDS 50 PIECES,2,9/5/2011 14:27,0.83,16444,United Kingdom,1.66
546182,22268,EASTER DECORATION SITTING BUNNY,12,3/10/2011 10:53,0.85,14334,United Kingdom,10.2
562708,23329,DECORATIVE WICKER HEART LARGE,6,8/8/2011 14:15,1.65,17085,United Kingdom,9.9
539351,20717,STRAWBERRY SHOPPER BAG,10,12/17/2010 11:23,1.25,12551,Spain,12.5
538355,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,12/10/2010 15:49,4.95,17912,United Kingdom,9.9
